Codigo;Descripcion;Fecha;Documento;Numero;Bodega;Entrada_unid;Salida_unid;Saldo_unid;Valor_Unitario;Costo_Unitario;precio_base;descuento_pct;valor_total;mes;trimestre
BANE-00024;BANDEJA ESCALERILLA 850X100MM C/TAPA (F.G. 1.50);2023-10-21;Entrada por Compra;DOC-40745;Almacen Punto de Ventas 1;0;15;-15;4870,949606672559;2922,569764003535;4870,949606672559;1,2256118167491759;73064,24410008838;10;4
BANR-00038;BANDEJA RANURADA 200X150MM (F.G.1.20);2023-10-21;Salida por Consumo;DOC-96720;Almacen Central;42;0;42;3887,4214249512297;2332,452854970738;3887,4214249512297;8,25001008438895;163271,69984795165;10;4
CPEH-00041;CAJA DE PASE 100X100X100MM HERMETICA (F.G. 0.90);2023-10-22;Entrada por Producci;DOC-47219;Almacen Central;0;5;-5;1261,421032595194;756,8526195571163;1261,421032595194;2,864415764031094;6307,1051629759695;10;4
CJBAME-00142;BANCO DE MEDIDORES 2180X150X200MM CIEGA(F°G°1.50);2023-10-22;Guia de remision - R;DOC-38150;Almacen Central;0;33;-33;1388,1731847514604;832,9039108508763;1388,1731847514604;2,725866770581394;45809,715096798194;10;4
CPE-00278;CAJA DE PASE 250X250X80MM (F. G. 0.75);2023-10-22;Entrada por Compra;DOC-54181;Almacen Punto de Ventas 1;0;30;-30;3993,0843639066475;2395,8506183439886;3993,0843639066475;3,393851991837167;119792,53091719943;10;4
CPE-00047;CAJA DE PASE 150X150X60MM CIEGA (F. G. 1.20);2023-10-22;Entrada por Producci;DOC-85924;Almacen Punto de Ventas 1;0;11;-11;4959,847213839715;2975,9083283038285;4959,847213839715;5,547701591541933;54558,31935223686;10;4
CPE-00936;CAJA DE PASE 200X200X50MM (F.G. 1.50);2023-10-22;Entrada por Producci;DOC-79909;Almacen Punto de Ventas 1;5;0;5;2297,4036142969057;1378,4421685781433;2297,4036142969057;9,484778655956584;11487,018071484528;10;4
CP-00013;CAJA DE PASE 100X100X50MM CIEGA (F. G. 0.60);2023-10-23;Entrada por Producci;DOC-19181;Almacen Central;0;12;-12;3365,3635212925665;2019,2181127755398;3365,3635212925665;7,8362247561490825;40384,3622555108;10;4
TR-00016;TEE RANURADA 350X100MM (F.G. 1.50);2023-10-23;Entrada por Compra;DOC-38167;Almacen Punto de Ventas 1;0;21;-21;3635,8618929631057;2181,517135777863;3635,8618929631057;1,4728950320104506;76353,09975222521;10;4
CPE-00503;CAJA DE PASE 1350X200X250MM (F.G. 1.20);2023-10-23;Salida por Consumo;DOC-84867;Almacen Central;0;15;-15;2353,1670438548967;1411,900226312938;2353,1670438548967;1,4969927909423608;35297,50565782345;10;4
GA-00056;GABINETE ADOSABLE 450X250X150 HCO ESP (F.G.1.50);2023-10-24;Entrada por Compra;DOC-87655;Almacen Punto de Venta 2;0;15;-15;4342,523587135966;2605,5141522815798;4342,523587135966;4,450307876607576;65137,85380703949;10;4
CCL-00016;CAJA CONDULET TIPO LL 1;2023-10-24;Salida por Consumo;DOC-57279;Almacen Punto de Ventas 1;0;26;-26;1827,0948357338352;1096,2569014403011;1827,0948357338352;8,205821323137025;47504,46572907972;10;4
CPE-00695;CAJA DE PASE 400X300X150 MM CIEGA (F°G° 0.70);2023-10-24;Entrada por Compra;DOC-67107;Almacen Punto de Ventas 1;0;21;-21;3713,7459475274622;2228,2475685164773;3713,7459475274622;6,012248588766907;77988,6648980767;10;4
CJBAME-00064;CAJA BANCO MEDIDOR 732X200X210MM (F.G. 1.50);2023-10-25;Entrada por Compra;DOC-23254;Almacen Punto de Venta 2;0;30;-30;2875,9040505070807;1725,5424303042485;2875,9040505070807;9,302387773378944;86277,12151521242;10;4
CTF-00001;CAJA TELEF. 200X200X100MM (F. G. 0.90);2023-10-25;Salida por Consumo;DOC-85095;Almacen Central;6;0;6;4652,325586258321;2791,3953517549926;4652,325586258321;9,891715835367181;27913,953517549926;10;4
BANR-00103;BANDEJA RANURADA 450X100X2400MM C/TAPA (F.G. 1.00);2023-10-25;Salida por Consumo;DOC-21521;Almacen Punto de Ventas 1;25;0;25;4333,412291257012;2600,047374754207;4333,412291257012;5,803445328608765;108335,3072814253;10;4
CR-00060;CURVA VERTICAL INTERNA 90° 250X100MM C/TAPA (F.G. 1.20);2023-10-25;Entrada por Producci;DOC-46103;Almacen Punto de Venta 2;29;0;29;1157,4922306381666;694,4953383829;1157,4922306381666;3,232500753353782;33567,27468850683;10;4
TPC-00014;TAPA CIEGA 200X200MM (F.G 0.75).;2023-10-25;Entrada por Compra;DOC-19411;Almacen Punto de Ventas 1;0;33;-33;4169,324776339626;2501,5948658037755;4169,324776339626;2,9122034718354115;137587,71761920766;10;4
SCHU-0021;CAJA SCHUKO 130X71X52MM 1/2 (F. G. 1.20);2023-10-26;Venta Tienda Sin Doc;DOC-91040;Almacen Punto de Venta 2;0;43;-43;2133,430629680588;1280,0583778083528;2133,430629680588;7,8312954044634955;91737,51707626529;10;4
CPE-00937;CAJA DE PASE 250X250X100MM 1/2 (F.G. 1.20).;2023-10-26;Entrada por Compra;DOC-31595;Almacen Punto de Venta 2;0;30;-30;4068,740210347397;2441,244126208438;4068,740210347397;8,958756732855205;122062,20631042191;10;4
CP-00032;CAJA DE PASE 150X150X100MM CIEGA (F. G. 1.20).;2023-10-27;Entrada por Producci;DOC-89312;Almacen Central;0;18;-18;2110,936126665374;1266,5616759992245;2110,936126665374;8,699711700876293;37996,85027997673;10;4
CPE-00213;"CAJA DE PASE 200X200X100MM 1"" (F. G.1.20)";2023-10-27;Salida por Consumo;DOC-13391;Almacen Central;0;38;-38;4657,940162331732;2794,7640973990387;4657,940162331732;0,7968224897166265;177001,7261686058;10;4
CPE-00023;CAJA DE PASE 100X100X100MM  3/4 (F. G. 0.75);2023-10-27;Salida por Consumo;DOC-90811;Almacen Punto de Venta 2;5;0;5;4319,705625789841;2591,8233754739044;4319,705625789841;4,7599306429531305;21598,528128949205;10;4
'28;MATRIZ PUNZONADORA Y DOBLADORA DE OREJAS PARA CAJA RECT LIVIANA Y PESADA;2023-10-27;Venta Tienda Sin Doc;DOC-87853;Almacen Central;0;1;-1;4393,347666132921;2636,008599679753;4393,347666132921;4,669687021540261;4393,347666132921;10;4
GA-00057;GABINETE ADOSABLE 500X800X200MM CIEGA (F.G. 1.20);2023-10-28;Salida por Consumo;DOC-81438;Almacen Punto de Ventas 1;0;2;-2;4755,389049916211;2853,2334299497265;4755,389049916211;7,07527271270076;9510,778099832422;10;4
TPBJ-00002;TAPA PARA BANDEJA 300X100X2400MM (F.G. 1.50);2023-10-28;Salida por Consumo;DOC-90984;Almacen Punto de Ventas 1;0;34;-34;3278,0111141947973;1966,8066685168783;3278,0111141947973;0,8447690654387818;111452,37788262311;10;4
CTF-E-00007;CAJA TELEF. 650X350X150MM CIEGA (F.G. 1.50);2023-10-28;Guia de remision - R;DOC-31047;Almacen Punto de Venta 2;20;0;20;2114,645816273266;1268,7874897639597;2114,645816273266;2,2453420975008767;42292,916325465325;10;4
CPE-00415;CAJA DE PASE 200X200X80MM CIEGA (F.G. 1.20);2023-10-28;Guia de remision - R;DOC-13344;Almacen Central;0;13;-13;4640,113195214449;2784,0679171286693;4640,113195214449;6,476154863298877;60321,47153778783;10;4
REDUC-00013;REDUCCION DE 300 A 200MM C/TAPA (F°G° 1.50);2023-10-29;Venta Tienda Sin Doc;DOC-45923;Almacen Punto de Ventas 1;0;21;-21;3112,2925832220926;1867,3755499332556;3112,2925832220926;0,34553753743947424;65358,14424766394;10;4
CEO 008;CAJA OCTOG 100X40MM  3/4 (F. G. 1.15);2023-10-29;Entrada por Compra;DOC-65610;Almacen Punto de Ventas 1;11;0;11;3526,1701361597356;2115,702081695841;3526,1701361597356;0,5035437809121135;38787,87149775709;10;4
CPE-00711;CAJA DE PASE 460X200X150 MM CIEGA (F°G° 1.20);2023-10-29;Entrada por Compra;DOC-44902;Almacen Punto de Ventas 1;0;36;-36;3169,3743277061044;1901,6245966236625;3169,3743277061044;6,388952753415349;114097,47579741976;10;4
'98;TAPA CIEGA 170X170MM (F.G.0.75);2023-10-29;Entrada por Compra;DOC-17950;Almacen Punto de Venta 2;45;0;45;4336,152026382402;2601,6912158294413;4336,152026382402;6,811121685764357;195126,8411872081;10;4
SCHU-0022;CAJA RECT SCHUKO 100X55X50MM 3/4 (F. G. 1.50);2023-10-29;Guia de remision - R;DOC-28973;Almacen Central;0;16;-16;3555,173679395702;2133,104207637421;3555,173679395702;1,4343765812654452;56882,77887033123;10;4
(Automático);CAJA DE PASE 200X200X75MM (F.G.1.50);2023-10-30;Entrada por Producci;DOC-20292;Almacen Punto de Ventas 1;0;2;-2;489,56233020026787;293,7373981201607;489,56233020026787;2,8684134816885543;979,1246604005357;10;4
UNI-00006;UNION 400X150MM (F.G. 1.20);2023-10-30;Venta Tienda Sin Doc;DOC-87850;Almacen Punto de Ventas 1;21;0;21;3436,066556996615;2061,639934197969;3436,066556996615;8,640195468188535;72157,3976969289;10;4
CP-00011;CAJA DE PASE 100X100X50MM  3/4 (F. G. 1.20).;2023-10-30;Entrada por Compra;DOC-30923;Almacen Central;0;17;-17;2491,2941074652013;1494,7764644791207;2491,2941074652013;3,992839755476101;42351,999826908424;10;4
CPE-00450;CAJA DE PASE 250X250X100MM HCO ESP (F. G. 1.50);2023-10-30;Guia de remision - R;DOC-67952;Almacen Central;0;5;-5;2835,9236804683524;1701,5542082810114;2835,9236804683524;7,5116098431799205;14179,618402341763;10;4
CUC-00015;"CURVA IMC 1-1/2"" -UL";2023-10-31;Entrada por Compra;DOC-51380;Almacen Punto de Ventas 1;34;0;34;3166,5201414190747;1899,9120848514447;3166,5201414190747;7,882827400502782;107661,68480824854;10;4
CPE-00355;CAJA DE PASE 600X1100X300MM CIEGA (F. G. 1.50);2023-10-31;Venta Tienda Sin Doc;DOC-81757;Almacen Punto de Ventas 1;0;27;-27;3504,41202594323;2102,647215565938;3504,41202594323;6,5236548152362435;94619,12470046722;10;4
CPE-00931;CAJA DE PASE 450X300X150MM  (F.G.1.50);2023-11-01;Guia de remision - R;DOC-84922;Almacen Punto de Venta 2;0;34;-34;4771,437023708463;2862,862214225078;4771,437023708463;8,821760251994373;162228,85880608775;11;4
CPE-00419;CAJA DE PASE 450X450X150MM  (F. G. 1.50);2023-11-01;Entrada por Producci;DOC-65823;Almacen Punto de Ventas 1;0;29;-29;173,68026464491751;104,2081587869505;173,68026464491751;2,9987935300126045;5036,727674702608;11;4
CPE-01103;CAJA DE PASE 300X300X300MM CIEGA (F. G. 0.75);2023-11-02;Salida por Consumo;DOC-87225;Almacen Punto de Venta 2;0;26;-26;2405,841989411043;1443,5051936466257;2405,841989411043;6,575595664073619;62551,89172468711;11;4
ABZ-00017;ABRAZADERA FG 2 OREJAS 65MM	;2023-11-02;Entrada por Producci;DOC-92264;Almacen Punto de Ventas 1;0;10;-10;2,458887878916972;1,475332727350183;2,458887878916972;4,0072166413119845;24,58887878916972;11;4
CR-00108;CURVA HORIZONTAL 90° RANU 300X100MM C/TAPA (F.G. 2.00);2023-11-02;Entrada por Compra;DOC-25506;Almacen Punto de Ventas 1;0;25;-25;2393,588053474947;1436,1528320849682;2393,588053474947;0,7247943955727865;59839,70133687368;11;4
CPE-00630;CAJA DE PASE 340X200X200MM CIEGA (F.G. 1.50);2023-11-02;Entrada por Compra;DOC-77368;Almacen Punto de Venta 2;0;4;-4;1923,8566143670887;1154,3139686202533;1923,8566143670887;8,417866368094112;7695,426457468355;11;4
CPE-00403;CAJA DE PASE 400X400X200MM (F. G. 1.50);2023-11-03;Guia de remision - R;DOC-67481;Almacen Central;0;20;-20;2748,7588507569144;1649,2553104541487;2748,7588507569144;1,0637545392822867;54975,17701513829;11;4
UNC-00007;"UNION EMT 40MM/ 1 1/2"" -UL";2023-11-03;Guia de remision - R;DOC-87080;Almacen Punto de Venta 2;0;6;-6;710,445669994484;426,26740199669035;710,445669994484;1,1340594860205644;4262,674019966904;11;4
GA-00037;GABINETE ADOSABLE 400X300X200MM HCO ESP (F. G. 1.50);2023-11-03;Entrada por Producci;DOC-14209;Almacen Punto de Venta 2;0;34;-34;2028,3910396929223;1217,0346238157533;2028,3910396929223;1,3915375700619048;68965,29534955935;11;4
'70;TAPA DOBLE PUERTA 655X775MM (F.G1.20);2023-11-03;Guia de remision - R;DOC-97659;Almacen Central;32;0;32;3387,526334488861;2032,5158006933164;3387,526334488861;7,242030742362262;108400,84270364355;11;4
TPM-00008;TAPA CON MARCO 300X350MM (F.G 1.20);2023-11-04;Venta Tienda Sin Doc;DOC-38373;Almacen Central;26;0;26;4648,000528695754;2788,800317217452;4648,000528695754;7,653998250173432;120848,01374608961;11;4
CJBAME-00119;CAJA BANCO MEDIDOR 1100X200X200MM CIEGA (F.G. 1.50);2023-11-04;Entrada por Compra;DOC-33075;Almacen Punto de Venta 2;0;5;-5;1541,7556940057757;925,0534164034653;1541,7556940057757;8,438657561796404;7708,7784700288785;11;4
CPE-01070;CAJA DE PASE 200X200X100MM CIEGA / TAPA A 90° (F. G. 1.20);2023-11-04;Entrada por Compra;DOC-92297;Almacen Punto de Ventas 1;0;30;-30;1010,9490156329172;606,5694093797503;1010,9490156329172;2,684901646358402;30328,470468987514;11;4
TPC-00044;TAPA CIEGA 1910X200MM (F.G.1.20);2023-11-04;Entrada por Producci;DOC-59967;Almacen Central;0;21;-21;3647,2506593957537;2188,350395637452;3647,2506593957537;2,4451553476572063;76592,26384731082;11;4
CERE-007;CAJA RECT 100X60X50MM 1/2 (F.G. 1.00);2023-11-04;Guia de remision - R;DOC-86734;Almacen Punto de Venta 2;0;18;-18;4888,126068132506;2932,8756408795034;4888,126068132506;1,3309520985694545;87986,2692263851;11;4
CPE-00710;CAJA DE PASE 500X270X80MM (F°G°0.70);2023-11-05;Venta Tienda Sin Doc;DOC-42088;Almacen Punto de Venta 2;0;32;-32;3642,7819226906463;2185,6691536143876;3642,7819226906463;4,883014221793818;116569,02152610068;11;4
TPC-00047;TAPA CIEGA 250X250MM (F.G.1.50);2023-11-05;Entrada por Producci;DOC-26267;Almacen Central;15;0;15;1940,603174810203;1164,3619048861217;1940,603174810203;1,1942514829920003;29109,047622153044;11;4
CR-00088;CURVA RANURADA  EXT. 200X100MM C/TAPA (F.G. 1.50);2023-11-05;Entrada por Producci;DOC-44701;Almacen Central;0;8;-8;4315,968989505252;2589,5813937031508;4315,968989505252;6,927912732014823;34527,75191604201;11;4
CPE-00331;CAJA DE PASE 125X80X20MM (F.G. 0.70);2023-11-05;Salida por Consumo;DOC-42082;Almacen Central;0;32;-32;108,08639194485393;64,85183516691235;108,08639194485393;3,015284669852265;3458,7645422353257;11;4
CPE-00250;CAJA DE PASE 400X400X200MM CIEGA (F. G. 1.50);2023-11-05;Salida por Consumo;DOC-41008;Almacen Central;0;20;-20;4395,355421831129;2637,2132530986773;4395,355421831129;4,839378511851051;87907,10843662258;11;4
'19;STRECH FILM 20X3KG;2023-11-06;Venta Tienda Sin Doc;DOC-34072;Almacen Central;0;50;-50;3493,402615348294;2096,0415692089764;3493,402615348294;9,388101289421671;174670,1307674147;11;4
SCHU-0013;CAJA SCHUKO 130X70X50MM 3/4 CON RIEL DIN (F. G. 0.75).;2023-11-06;Entrada por Producci;DOC-41377;Almacen Punto de Venta 2;0;46;-46;2540,0274473104596;1524,0164683862756;2540,0274473104596;5,299293032643727;116841,26257628114;11;4
CJBAME-00055;CAJA BANCO MEDIDOR 760X200X270MM (F.G. 1.50);2023-11-06;Guia de remision - R;DOC-64740;Almacen Punto de Ventas 1;0;25;-25;3844,2578539059655;2306,554712343579;3844,2578539059655;3,6323267195576294;96106,44634764914;11;4
GA-00062;GABINETE ADOSABLE 900X900X150MM (F.G. 1.50);2023-11-07;Salida por Consumo;DOC-62687;Almacen Punto de Venta 2;0;14;-14;1518,3921950282995;911,0353170169797;1518,3921950282995;9,61685543325931;21257,49073039619;11;4
TABA-00024;TABLERO  ADOSADO TG2;2023-11-07;Entrada por Producci;DOC-71330;Almacen Punto de Ventas 1;0;50;-50;2590,973379322952;1554,5840275937712;2590,973379322952;4,13003845283154;129548,6689661476;11;4
CABLE-00017;N2XOH-90 CAB. 1X10MM2 750v AZUL - CELSA;2023-11-07;Salida por Consumo;DOC-30730;Almacen Punto de Ventas 1;0;12;-12;1596,5270575614948;957,9162345368968;1596,5270575614948;3,0230154696184943;19158,324690737936;11;4
TPC-00010;TAPA CIEGA RECT  (F. G. 1.50);2023-11-07;Guia de remision - R;DOC-87379;Almacen Punto de Ventas 1;0;42;-42;671,4353815354601;402,86122892127605;671,4353815354601;3,4819263665157107;28200,286024489324;11;4
CPE-00981;CAJA DE PASE 450X300X120MM CIEGA (F.G. 1.20);2023-11-07;Salida por Consumo;DOC-50742;Almacen Punto de Ventas 1;0;46;-46;2695,3802645687315;1617,2281587412388;2695,3802645687315;1,573768454936888;123987,49217016165;11;4
CPE-00065;CAJA DE PASE 200X200X120MM CIEGA (F. G. 1.20);2023-11-08;Entrada por Producci;DOC-90946;Almacen Punto de Venta 2;17;0;17;840,6260975249957;504,3756585149974;840,6260975249957;1,8248367802426457;14290,643657924926;11;4
CPE-00547;CAJA DE PASE 650X350X300MM (F. G. 1.20);2023-11-08;Entrada por Compra;DOC-14010;Almacen Central;0;42;-42;4842,228557727482;2905,3371346364893;4842,228557727482;3,0369675594384296;203373,59942455427;11;4
'55;GABINETE ADOSABLE 650X650X200MM (F.G.1.50);2023-11-08;Entrada por Compra;DOC-41782;Almacen Punto de Ventas 1;26;0;26;961,0570409282079;576,6342245569248;961,0570409282079;1,7139797818563096;24987,483064133405;11;4
CPE-00260;CAJA DE PASE 125X125X75MM 3/4 (F.G.1.50);2023-11-08;Guia de remision - R;DOC-69785;Almacen Central;0;48;-48;2067,032662314637;1240,2195973887822;2067,032662314637;8,990237881017363;99217,56779110257;11;4
BANE-00024;BANDEJA ESCALERILLA 850X100MM C/TAPA (F.G. 1.50);2023-11-09;Entrada por Compra;DOC-47672;Almacen Punto de Ventas 1;0;27;-27;3079,946434533687;1847,967860720212;3079,946434533687;7,99536983233506;83158,55373240955;11;4
CJBAME-00097;CAJA BANCO MEDIDOR 1250X250X250MM (F.G. 1.50);2023-11-09;Entrada por Producci;DOC-63549;Almacen Central;0;9;-9;908,5395810270853;545,1237486162512;908,5395810270853;8,786947753768418;8176,856229243768;11;4
CPE-00937;CAJA DE PASE 250X250X100MM 1/2 (F.G. 1.20).;2023-11-10;Guia de remision - R;DOC-89392;Almacen Central;1;0;1;2422,491533642333;1453,4949201853997;2422,491533642333;4,646797176533687;2422,491533642333;11;4
UNI-00007;UNION 700X150MM (F.G. 1.50);2023-11-10;Salida por Consumo;DOC-65347;Almacen Central;0;39;-39;4173,0842663095245;2503,8505597857147;4173,0842663095245;6,168824618021053;162750,28638607147;11;4
CPE-00938;CAJA DE PASE 1100X1100X200MM CIEGA (F. G.1.20);2023-11-11;Salida por Consumo;DOC-79084;Almacen Punto de Venta 2;0;14;-14;1195,8743580912987;717,5246148547792;1195,8743580912987;3,4477768884595994;16742,24101327818;11;4
REDUC-00042;REDUCCION DE 500 A 350MM X 100MM (F.G. 1.50);2023-11-11;Guia de remision - R;DOC-92704;Almacen Punto de Venta 2;0;49;-49;1196,3167120785672;717,7900272471403;1196,3167120785672;6,70376400255838;58619,518891849795;11;4
CPEH-00001;CAJA DE PASE 100X100X50MM  HERMETICA/ TAPA A 90° (F. G. 1.20);2023-11-12;Venta Tienda Sin Doc;DOC-77720;Almacen Punto de Ventas 1;0;13;-13;2069,8207170715846;1241,8924302429507;2069,8207170715846;2,1117598602375462;26907,6693219306;11;4
CPE-00209;CAJA DE PASE 500X500X250MM CIEGA (F. G. 1.20);2023-11-12;Entrada por Producci;DOC-62939;Almacen Central;0;11;-11;535,5934571418411;321,3560742851046;535,5934571418411;6,346464995194618;5891,528028560252;11;4
CR-00004;CURVA HORIZONTAL 90° RANU  600X100MM C/TAPA (F.G. 1.50);2023-11-12;Guia de remision - R;DOC-90841;Almacen Punto de Ventas 1;0;35;-35;1684,6146413334213;1010,7687848000528;1684,6146413334213;6,444466193009443;58961,512446669745;11;4
CJBAME-00032;CAJA BANCO MEDIDOR 1800X300X200MM (F.G. 1.50);2023-11-12;Entrada por Compra;DOC-17043;Almacen Punto de Ventas 1;0;29;-29;295,547241477262;177,3283448863572;295,547241477262;1,0743020134077452;8570,870002840598;11;4
CP-00026;CAJA DE PASE 150X150X100MM (F. G. 1.15);2023-11-13;Entrada por Producci;DOC-97483;Almacen Punto de Ventas 1;0;14;-14;3134,6944099226425;1880,8166459535855;3134,6944099226425;5,8036265283397555;43885,721738917;11;4
CPE-00026;CAJA DE PASE 100X100X100MM  3/4 (F.G. 1.20);2023-11-13;Entrada por Producci;DOC-38964;Almacen Punto de Ventas 1;0;42;-42;1173,0798208525125;703,8478925115074;1173,0798208525125;6,968971523784471;49269,35247580553;11;4
CPE-00480;CAJA DE PASE 800X800X250MM CIEGA (F.G.1.50);2023-11-14;Venta Tienda Sin Doc;DOC-92397;Almacen Central;0;15;-15;2056,7157728013945;1234,0294636808367;2056,7157728013945;5,337478683624603;30850,736592020916;11;4
ARAN-00004;ARANDELA PLANA ZNC NC G°2    1/4;2023-11-14;Guia de remision - R;DOC-94293;Almacen Punto de Ventas 1;0;39;-39;208,96330908773314;125,37798545263988;208,96330908773314;1,2557102985061896;8149,569054421592;11;4
CPE-00112;CAJA DE PASE 400X400X150MM CIEGA (F.G. 1.20);2023-11-14;Salida por Consumo;DOC-28538;Almacen Punto de Ventas 1;0;12;-12;1127,4659508591633;676,4795705154979;1127,4659508591633;4,544124285554306;13529,59141030996;11;4
TPC-00014;TAPA CIEGA 200X200MM (F.G 0.75).;2023-11-14;Venta Tienda Sin Doc;DOC-90194;Almacen Punto de Venta 2;0;8;-8;3946,1398157887566;2367,6838894732537;3946,1398157887566;1,847228268792399;31569,118526310052;11;4
SCHU-0028;CAJA SCHUKO 130X75X55MM 3/4 (F. G. 1.50).;2023-11-14;Venta Tienda Sin Doc;DOC-79876;Almacen Central;0;2;-2;1895,002032108994;1137,0012192653962;1895,002032108994;9,035379168374506;3790,004064217988;11;4
CPEH-00033;CAJA DE PASE 400X300X200MM HERMETICA (F.G. 1.50);2023-11-15;Guia de remision - R;DOC-97310;Almacen Central;0;1;-1;278,94076454758726;167,36445872855236;278,94076454758726;9,548781931281264;278,94076454758726;11;4
TABA-00014;TABLERO T-AZ (F.G. 1.20MM);2023-11-15;Guia de remision - R;DOC-26751;Almacen Central;0;44;-44;4317,295504468621;2590,3773026811728;4317,295504468621;8,174609190720115;189961,00219661935;11;4
TAB-00008;TABLERO ELECTRICO CONVERTIDO DE 220/380V SIN MANDIL;2023-11-15;Entrada por Producci;DOC-91971;Almacen Punto de Ventas 1;0;26;-26;2398,231948737634;1438,9391692425804;2398,231948737634;3,038673818403288;62354,030667178486;11;4
CPE-00479;CAJA DE PASE 450X450X250MM CIEGA (F.G.1.50);2023-11-15;Salida por Consumo;DOC-19859;Almacen Punto de Venta 2;0;35;-35;2825,3593363125897;1695,2156017875539;2825,3593363125897;8,946197334367863;98887,57677094064;11;4
CPE-00934;CAJA DE PASE 200X150X100MM (F. G. 1.50);2023-11-16;Venta Tienda Sin Doc;DOC-66620;Almacen Punto de Ventas 1;0;29;-29;232,76710523079876;139,66026313847925;232,76710523079876;1,8649283136769712;6750,246051693164;11;4
CPE-00274;CAJA DE PASE 650X250X150MM CIEGA (F.G. 1.20);2023-11-16;Entrada por Compra;DOC-23004;Almacen Punto de Venta 2;0;26;-26;2423,5586325629038;1454,1351795377423;2423,5586325629038;0,5620042073170273;63012,5244466355;11;4
TPC-00015;TAPA CIEGA 250X250MM (F.G. 0.75).;2023-11-16;Salida por Consumo;DOC-61928;Almacen Punto de Venta 2;0;7;-7;4519,440786604751;2711,6644719628507;4519,440786604751;5,161364545666466;31636,08550623326;11;4
CR-00018;CURVA HORIZONTAL 90° 400X100MM (F.G. 1.20);2023-11-17;Venta Tienda Sin Doc;DOC-56653;Almacen Punto de Ventas 1;22;0;22;438,0502797298129;262,83016783788776;438,0502797298129;6,40620829488639;9637,106154055884;11;4
CPE-00523;CAJA DE PASE 400X400X120MM CIEGA (F.G. 1.20);2023-11-17;Entrada por Compra;DOC-56010;Almacen Central;0;40;-40;1481,567769605621;888,9406617633725;1481,567769605621;6,666214698065858;59262,71078422484;11;4
CPE-00620;CAJA DE PASE 200X300X150MM  (F.G. 0.70);2023-11-17;Venta Tienda Sin Doc;DOC-93555;Almacen Punto de Venta 2;2;0;2;4039,0482266625513;2423,4289359975305;4039,0482266625513;8,439617359744835;8078,096453325103;11;4
TABA-00001;TABLERO DE DISTRIBUCION SERVICIOS GENERALES (TSG-1) (AUTOSOPORTADO);2023-11-18;Salida por Consumo;DOC-96892;Almacen Punto de Ventas 1;0;13;-13;111,90506804454037;67,14304082672422;111,90506804454037;4,948278005446628;1454,7658845790247;11;4
CPE-00846;CAJA DE PASE150X150X50MM 1 (F.G. 0.90);2023-11-18;Entrada por Producci;DOC-84863;Almacen Central;0;17;-17;2188,030644800605;1312,8183868803628;2188,030644800605;2,6623194008187623;37196,52096161028;11;4
CJBAME-00168;CAJA BANCO MEDIDOR 2200X300X150MM CIEGA (F.G. 1.20);2023-11-18;Venta Tienda Sin Doc;DOC-35504;Almacen Punto de Ventas 1;0;47;-47;1897,1413370393777;1138,2848022236267;1897,1413370393777;5,987235708014752;89165,64284085075;11;4
CPE-00359;CAJA DE PASE 600X900X300MM CIEGA (F. G. 1.50);2023-11-19;Entrada por Compra;DOC-84452;Almacen Punto de Venta 2;0;8;-8;4390,616666091489;2634,369999654893;4390,616666091489;0,007371626921820473;35124,93332873191;11;4
BANE-00032;BANDEJA ESCALERILLA 350X100X2400MM C/TAPA ( F. G. 1.50);2023-11-19;Entrada por Compra;DOC-77305;Almacen Punto de Ventas 1;0;9;-9;778,0653420779131;466,83920524674784;778,0653420779131;3,7767488208588142;7002,5880787012175;11;4
CPE-01069;CAJA DE PASE 150X150X100MM HERMETICA/ TAPA A 90° (F. G. 1.50);2023-11-19;Entrada por Compra;DOC-83821;Almacen Central;0;39;-39;4405,032496220342;2643,0194977322053;4405,032496220342;2,4535875010444075;171796,26735259334;11;4
CPE-00378;CAJA DE PASE 250X250X120MM CIEGA (F. G. 1.20);2023-11-20;Entrada por Compra;DOC-57396;Almacen Punto de Venta 2;0;28;-28;1555,8101275305303;933,4860765183181;1555,8101275305303;0,548109884731548;43562,683570854846;11;4
CERE 005;CAJA RECT 100X60X50MM BR 3/4 (F.G. 1.20).;2023-11-20;Salida por Consumo;DOC-25564;Almacen Punto de Ventas 1;0;37;-37;2933,2350684076137;1759,9410410445682;2933,2350684076137;0,13340541575152742;108529,6975310817;11;4
CPEH-00053;CAJA DE PASE 350X350X150MM HERMETICA (F.G. 1.20);2023-11-20;Guia de remision - R;DOC-45710;Almacen Punto de Venta 2;0;14;-14;3915,3483753391424;2349,2090252034855;3915,3483753391424;7,807868025224602;54814,877254748;11;4
BANE-00042;BANDEJA ESCALERILLA 450X100X2400MM C/TAPA (F.G. 2.00);2023-11-20;Guia de remision - R;DOC-19522;Almacen Central;0;21;-21;4368,515512202235;2621,109307321341;4368,515512202235;9,583275159417061;91738,82575624694;11;4
CUC-00002;"CURVA EMT 25MM/ 1"" -UL";2023-11-20;Entrada por Compra;DOC-42507;Almacen Punto de Ventas 1;0;34;-34;4440,036254791446;2664,021752874867;4440,036254791446;4,818940989315285;150961,23266290914;11;4
